TERMS AND CONDITIONS
https://www.bankofcanada.ca/terms/

NAME
"Unemployment rate"

DESCRIPTION
"Scroll down for data."

LINK
"https://www.bankofcanada.ca/?p=201766"

SERIES
id,label,description
2003Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07807792370,0.07596356559,0.07181273017,0.07371973018,0.07372083789,0.07147421310,0.06932794620,0.07250992550,0.07283981748,0.07109561593,0.07559874334,0.07728814228,0.07550882203,0.07491258741,0.07491258741,0.07491258741,0.07491258741,0.07493214613,0.07493214613,0.07493214613,0.07493214613,0.07471274474,0.07471274474,0.07471274474,0.07471274474,0.07471274474,0.07471274474,0.07471274474,0.07471274474,0.07471274474,0.07471274474,0.07471274474,0.07471274474,0.07471274474,0.07466667000,0.07466667000,0.07466667000,0.07433333000,0.07433333000,0.07433333000,0.07433333000,0.07400000000,0.07400000000,0.07455653773,0.07455653773,0.07455562115,0.07455562115,0.07455562115,0.07455562115,0.07424761348,0.07424761348,0.07424761348,0.07757717323
2004Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07603347042,0.07140768327,0.07194343801,0.07096500952,0.06999035146,0.06873702776,0.07149390675,0.07164014362,0.06978891040,0.07560171330,0.07657354422,0.07470272699,0.07422687145,0.07406710774,0.07406710774,0.07406710774,0.07325103523,0.07325103523,0.07325103523,0.07325103523,0.07346907750,0.07346907750,0.07346907750,0.07346907750,0.07339928745,0.07339928745,0.07339928745,0.07339928745,0.07339928745,0.07339928745,0.07339928745,0.07339928745,0.07339928745,0.07333333000,0.07333333000,0.07333333000,0.07366667000,0.07366667000,0.07366667000,0.07366667000,0.07333333000,0.07333333000,0.07371623458,0.07371623458,0.07371531717,0.07371531717,0.07371531717,0.07371531717,0.07340702982,0.07340702982,0.07340702982,0.07688986350
2004Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07112275859,0.07036743866,0.06870459284,0.06872962236,0.06826741724,0.07117941078,0.07061299744,0.06859442002,0.07651882009,0.07631089547,0.07482293136,0.07410289563,0.07240916106,0.07246303981,0.07246303981,0.07175649013,0.07175649013,0.07175649013,0.07175649013,0.07204434334,0.07204434334,0.07204434334,0.07204434334,0.07248988078,0.07248988078,0.07248988078,0.07248988078,0.07248988078,0.07248988078,0.07248988078,0.07248988078,0.07248988078,0.07233333000,0.07233333000,0.07233333000,0.07233333000,0.07233333000,0.07233333000,0.07233333000,0.07233333000,0.07233333000,0.07237729803,0.07237729803,0.07237637929,0.07237637929,0.07237637929,0.07237637929,0.07206764632,0.07206764632,0.07206764632,0.07536408744
2004Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06924369199,0.06722349084,0.06790729112,0.06782820736,0.07069043981,0.07094106768,0.06717235161,0.07715988080,0.07618133850,0.07557787851,0.07321172393,0.07306534423,0.07189683108,0.07141190333,0.07074696516,0.07074696516,0.07074696516,0.07074696516,0.07056404686,0.07056404686,0.07056404686,0.07056404686,0.07034514060,0.07034514060,0.07034514060,0.07034514060,0.07034514060,0.07034514060,0.07034514060,0.07034514060,0.07034514060,0.07066667000,0.07066667000,0.07066667000,0.07000000000,0.07000000000,0.07000000000,0.07000000000,0.07000000000,0.07000000000,0.07025251367,0.07025251367,0.07025159283,0.07025159283,0.07025159283,0.07025159283,0.06994215269,0.06994215269,0.06994215269,0.07272825329
2004Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06652527402,0.06750419317,0.06763476042,0.07030853831,0.07112098388,0.06776325989,0.07734599721,0.07618195406,0.07654015335,0.07357142272,0.07250646927,0.07198654266,0.07224433990,0.07096364717,0.07096364717,0.07096364717,0.07096364717,0.07129323648,0.07129323648,0.07129323648,0.07129323648,0.07117460403,0.07117460403,0.07117460403,0.07117460403,0.07117460403,0.07117460403,0.07117460403,0.07117460403,0.07117460403,0.07133333000,0.07133333000,0.07133333000,0.07133333000,0.07133333000,0.07133333000,0.07133333000,0.07133333000,0.07133333000,0.07168507491,0.07168507491,0.07168415549,0.07168415549,0.07168415549,0.07168415549,0.07137519213,0.07137519213,0.07137519213,0.07415933365
2005Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06727517936,0.06755697290,0.07001519570,0.07106881519,0.06820214220,0.07699314106,0.07624557453,0.07744300897,0.07375284561,0.07332238615,0.07403743372,0.07320003205,0.07043167516,0.06959274499,0.06959274499,0.06959274499,0.06972586873,0.06972586873,0.06972586873,0.06972586873,0.06963541496,0.06963541496,0.06963541496,0.06963541496,0.06966605397,0.06966605397,0.06966605397,0.06966605397,0.06966605397,0.06933333000,0.06933333000,0.06933333000,0.07000000000,0.07000000000,0.07000000000,0.07000000000,0.07000000000,0.07000000000,0.07030355364,0.07030355364,0.07030263285,0.07030263285,0.07030263285,0.07030263285,0.06999320969,0.06999320969,0.06999320969,0.07293086640
2005Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06767697182,0.06999443349,0.07090383413,0.06859215674,0.07620346409,0.07606091087,0.07775051992,0.07366796959,0.07316545530,0.07379510565,0.07330551791,0.07215039806,0.06868611315,0.06761410337,0.06761410337,0.06801996634,0.06801996634,0.06801996634,0.06801996634,0.06862701670,0.06862701670,0.06862701670,0.06862701670,0.06848164797,0.06848164797,0.06848164797,0.06848164797,0.06848164797,0.06866667000,0.06866667000,0.06866667000,0.06800000000,0.06800000000,0.06800000000,0.06800000000,0.06833333000,0.06833333000,0.06853644682,0.06853644682,0.06853552427,0.06853552427,0.06853552427,0.06853552427,0.06822551298,0.06822551298,0.06822551298,0.07087649553
2005Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07017827990,0.07061386586,0.06895529121,0.07521917768,0.07543265039,0.07723925761,0.07314836951,0.07255180765,0.07372971428,0.07373803231,0.07300819998,0.06959685774,0.06805882472,0.06761353384,0.06754336630,0.06754336630,0.06754336630,0.06754336630,0.06718467772,0.06718467772,0.06718467772,0.06718467772,0.06727167051,0.06727167051,0.06727167051,0.06727167051,0.06727167051,0.06700000000,0.06700000000,0.06700000000,0.06666667000,0.06666667000,0.06666667000,0.06666667000,0.06666667000,0.06666667000,0.06694798447,0.06694798447,0.06694706036,0.06694706036,0.06694706036,0.06694706036,0.06663652039,0.06663652039,0.06663652039,0.06870086529
2005Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07021073569,0.06927848280,0.07410069686,0.07432786254,0.07614759075,0.07229760589,0.07212623383,0.07365273538,0.07447731129,0.07392798970,0.07068889518,0.06874092197,0.06453464826,0.06499102609,0.06499102609,0.06499102609,0.06499102609,0.06491247874,0.06491247874,0.06491247874,0.06491247874,0.06501160102,0.06501160102,0.06501160102,0.06501160102,0.06501160102,0.06500000000,0.06500000000,0.06500000000,0.06533333000,0.06533333000,0.06533333000,0.06533333000,0.06533333000,0.06533333000,0.06549534682,0.06549534682,0.06549442126,0.06549442126,0.06549442126,0.06549442126,0.06518339783,0.06518339783,0.06518339783,0.06723741477
2006Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06958093799,0.07282948896,0.07292817241,0.07485230424,0.07139999018,0.07177128431,0.07340701039,0.07518177288,0.07459215146,0.07132142830,0.06927825939,0.06493603593,0.06592615261,0.06433686459,0.06433686459,0.06433686459,0.06412957473,0.06412957473,0.06412957473,0.06412957473,0.06424005343,0.06424005343,0.06424005343,0.06424005343,0.06439547186,0.06433333000,0.06433333000,0.06433333000,0.06433333000,0.06433333000,0.06433333000,0.06433333000,0.06466667000,0.06466667000,0.06499557667,0.06499557667,0.06499465062,0.06499465062,0.06499465062,0.06499465062,0.06468346085,0.06468346085,0.06468346085,0.06688283753
2006Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07129099358,0.07112312505,0.07361094790,0.07061373138,0.07131045038,0.07291479770,0.07547165386,0.07482547880,0.07145810317,0.06948128899,,0.06595702372,0.06207633167,0.06175411830,0.06175411830,0.06198421599,0.06198421599,0.06198421599,0.06198421599,0.06180023641,0.06180023641,0.06180023641,0.06180023641,0.06162694684,0.06166667000,0.06166667000,0.06166667000,0.06133333000,0.06133333000,0.06133333000,0.06133333000,0.06166667000,0.06166667000,0.06196847188,0.06196847188,0.06196754283,0.06196754283,0.06196754283,0.06196754283,0.06165534558,0.06165534558,0.06165534558,0.06399298213
2006Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06932930278,0.07247586581,0.06991413713,0.07057892383,0.07210927960,0.07533902631,0.07462222306,0.07123376533,0.06953302639,,,0.06217056217,0.06454750992,0.06442424552,0.06426600129,0.06426600129,0.06426600129,0.06426600129,0.06438647752,0.06438647752,0.06438647752,0.06438647752,0.06438627232,0.06433333000,0.06433333000,0.06433333000,0.06366667000,0.06366667000,0.06366667000,0.06366667000,0.06366667000,0.06366667000,0.06430656956,0.06430656956,0.06430564283,0.06430564283,0.06430564283,0.06430564283,0.06399422375,0.06399422375,0.06399422375,0.06595496615
2006Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07140397172,0.06926804752,0.06959468570,0.07092929293,0.07477087310,0.07412648075,0.07088314397,0.06961751434,,,,0.06419926011,0.06222395154,0.06152970468,0.06152970468,0.06152970468,0.06152970468,0.06173037213,0.06173037213,0.06173037213,0.06173037213,0.06164099705,0.06166667000,0.06166667000,0.06166667000,0.06200000000,0.06200000000,0.06200000000,0.06200000000,0.06200000000,0.06200000000,0.06237606812,0.06237606812,0.06237513947,0.06237513947,0.06237513947,0.06237513947,0.06206307787,0.06206307787,0.06206307787,0.06408955324
2007Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06868583442,0.06844599153,0.06956847972,0.07385696281,0.07348583227,0.07055950806,0.06979229007,,,,,,0.06116576678,0.06116038330,0.06116038330,0.06116038330,0.06131871950,0.06131871950,0.06131871950,0.06131871950,0.06155886611,0.06133333000,0.06133333000,0.06133333000,0.06166667000,0.06166667000,0.06166667000,0.06166667000,0.06200000000,0.06200000000,0.06220619032,0.06220619032,0.06220526151,0.06220526151,0.06220526151,0.06220526151,0.06189314338,0.06189314338,0.06189314338,0.06430943485
2007Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06725841073,0.06823807749,0.07280703194,0.07277266107,0.07033339918,0.07004161857,,,,,,0.06211794094,0.06145300667,0.06083973773,0.06083973773,0.06078937373,0.06078937373,0.06078937373,0.06078937373,0.06053266510,0.06033333000,0.06033333000,0.06033333000,0.06033333000,0.06033333000,0.06033333000,0.06033333000,0.06066667000,0.06066667000,0.06086647043,0.06086647043,0.06086554029,0.06086554029,0.06086554029,0.06086554029,0.06055297626,0.06055297626,0.06055297626,0.06322919387
2007Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06712645837,0.07162007391,0.07197546992,0.07016888512,0.07025584580,,,,,,,,0.06028541692,0.05958869133,0.05990536278,0.05990536278,0.05990536278,0.05990536278,0.05992689264,0.05966667000,0.05966667000,0.05966667000,0.06000000000,0.06000000000,0.06000000000,0.06000000000,0.06000000000,0.06000000000,0.06034895572,0.06034895572,0.06034802507,0.06034802507,0.06034802507,0.06034802507,0.06003528880,0.06003528880,0.06003528880,0.06272662737
2007Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07037975147,0.07106159926,0.07002125153,0.07034888947,,,,,,,,,0.05857674370,0.05911381830,0.05911381830,0.05911381830,0.05911381830,0.05893232528,0.05900000000,0.05900000000,0.05900000000,0.05966667000,0.05966667000,0.05966667000,0.05966667000,0.05966667000,0.05966667000,0.05991322202,0.05991322202,0.05991229094,0.05991229094,0.05991229094,0.05991229094,0.05959940965,0.05959940965,0.05959940965,0.06281098763
2008Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07009311386,0.06987334087,0.07014155862,,,,,,,,,0.05962223629,0.05825802858,0.05885170801,0.05885170801,0.05885170801,0.05912994019,0.05933333000,0.05933333000,0.05933333000,0.05933333000,0.05933333000,0.05933333000,0.05933333000,0.05966667000,0.05966667000,0.06002524893,0.06002524893,0.06002431795,0.06002431795,0.06002431795,0.06002431795,0.05971147395,0.05971147395,0.05971147395,0.06354044236
2008Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06972224559,0.06970952176,,,,,,,,,,0.05875621047,0.06048464730,0.06108109391,0.06108109391,0.06112057121,0.06100000000,0.06100000000,0.06100000000,0.06066667000,0.06066667000,0.06066667000,0.06066667000,0.06066667000,0.06066667000,0.06086013670,0.06086013670,0.06085920656,0.06085920656,0.06085920656,0.06085920656,0.06054664042,0.06054664042,0.06054664042,0.06450581831
2008Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06918483689,,,,,,,,,,,0.06195424753,0.06141637619,0.06097549834,0.06141754724,0.06166667000,0.06166667000,0.06166667000,0.06133333000,0.06133333000,0.06133333000,0.06133333000,0.06133333000,0.06133333000,0.06140308236,0.06140308236,0.06140215275,0.06140215275,0.06140215275,0.06140215275,0.06108976732,0.06108976732,0.06108976732,0.06503932089
2008Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06583063886,0.06347886282,0.06426449480,0.06433333000,0.06433333000,0.06433333000,0.06500000000,0.06500000000,0.06500000000,0.06500000000,0.06433333000,0.06433333000,0.06485354439,0.06485354439,0.06485261820,0.06485261820,0.06485261820,0.06485261820,0.06454138116,0.06454138116,0.06454138116,0.06893606001
2009Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06768091417,0.07633224809,0.07633333000,0.07633333000,0.07633333000,0.07800000000,0.07800000000,0.07800000000,0.07800000000,0.07833333000,0.07833333000,0.07868718886,0.07868718886,0.07840280777,0.07840280777,0.07840280777,0.07840280777,0.07809608052,0.07809608052,0.07809608052,0.08314707342
2009Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08513163785,0.08270671000,0.08333333000,0.08333333000,0.08400000000,0.08400000000,0.08400000000,0.08400000000,0.08433333000,0.08433333000,0.08450954166,0.08450954166,0.08442150979,0.08442150979,0.08442150979,0.08442150979,0.08411678569,0.08411678569,0.08411678569,0.08950189175
2009Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08437957000,0.08678258000,0.08566667000,0.08533333000,0.08533333000,0.08533333000,0.08533333000,0.08500000000,0.08500000000,0.08528760272,0.08528760272,0.08564038149,0.08564038149,0.08564038149,0.08564038149,0.08533606307,0.08533606307,0.08533606307,0.09056561575
2009Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08627397000,0.08634329000,0.08566836000,0.08400000000,0.08400000000,0.08400000000,0.08400000000,0.08400000000,0.08400000000,0.08406687188,0.08406687188,0.08419485597,0.08419485597,0.08419485597,0.08419485597,0.08389005644,0.08389005644,0.08389005644,0.08922761180
2010Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08613945000,0.08543733000,0.08514353000,0.08293060000,0.08242359000,0.08233333000,0.08233333000,0.08233333000,0.08233333000,0.08274331930,0.08274331930,0.08226296486,0.08226296486,0.08226296486,0.08226296486,0.08188484663,0.08188484663,0.08188484663,0.08765104049
2010Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08492892000,0.08395590000,0.08612228000,0.08179954000,0.08099445000,0.08023169000,0.08033333000,0.08033333000,0.08033333000,0.08056250552,0.08056250552,0.08051277073,0.08051277073,0.08051277073,0.08051277073,0.08025310197,0.08025310197,0.08025310197,0.08610200544
2010Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08290553000,0.08247901000,0.08541203000,0.08202409000,0.08101349000,0.07858368000,0.08015386000,0.08033333000,0.08033333000,0.08042295001,0.08042295001,0.08078836714,0.08078836714,0.08078836714,0.08078836714,0.08047165596,0.08047165596,0.08047165596,0.08576033554
2010Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08087441000,0.08128775000,0.08380517000,0.08110944000,0.07983354000,0.07907339000,0.08009996000,0.07692570000,0.07666667000,0.07725110053,0.07725110053,0.07730222499,0.07730222499,0.07730222499,0.07730222499,0.07691366735,0.07691366735,0.07691366735,0.08184990075
2011Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07880152000,0.07935140000,0.08175523000,0.07964871000,0.07812646000,0.07884680000,0.08084110000,0.07767266000,0.07736940000,0.07769470411,0.07769470411,0.07719470096,0.07719470096,0.07719470096,0.07719470096,0.07676850817,0.07676850817,0.07676850817,0.08149170464
2011Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07686248000,0.07710650000,0.07974733000,0.07872257000,0.07696743000,0.07884661000,0.08151875000,0.07850884000,0.07552736000,0.07491383081,0.07491383081,0.07485700590,0.07485700590,0.07485700590,0.07485700590,0.07469797439,0.07469797439,0.07469797439,0.07900272168
2011Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07476687000,0.07444632000,0.07778403000,0.07828493000,0.07640520000,0.07906359000,0.08193714000,0.07895000000,0.07633935000,0.07305580619,0.07254223372,0.07278592294,0.07278592294,0.07278592294,0.07278592294,0.07245313290,0.07245313290,0.07245313290,0.07626912929
2011Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07265103000,0.07159764000,0.07589412000,0.07798353000,0.07608480000,0.07835919000,0.08222249000,0.07930701000,0.07700272000,0.07440752379,0.07412301028,0.07461372766,0.07461372766,0.07461372766,0.07461372766,0.07423701412,0.07423701412,0.07423701412,0.07784742257
2012Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07067380000,0.06912384000,0.07397508000,0.07727449000,0.07546854000,0.07741497000,0.08192380000,0.07922900000,0.07717233000,0.07575606811,0.07457689899,0.07483190958,0.07424436446,0.07424436446,0.07426451179,0.07376678855,0.07376678855,0.07376678855,0.07721882985
2012Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06876659000,0.06693988000,0.07226850000,0.07625204000,0.07463752000,0.07650836000,0.08123118000,0.07886392000,0.07703038000,0.07651731575,0.07453023254,0.07416567807,0.07280422924,0.07233803694,0.07281612837,0.07255839303,0.07255839303,0.07255839303,0.07538310337
2012Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06520868000,0.07086786000,0.07506954000,0.07371729000,0.07575912000,0.08033830000,0.07843767000,0.07675130000,0.07578240564,0.07441843637,0.07278830998,0.07292555966,0.07234033310,0.07341220523,0.07294410674,0.07294410674,0.07294410674,0.07519441930
